protein	ionm	id	uid	mz	mzcorr	intensity	cls	headgroup1	rtmean	rtms2	rtmin	rtmax	headgroup	lyso	pref	carb	unsat	fa1p	fa1c	fa1u	fa2p	fa2c	fa2u	fa3p	fa3c	fa3u	fa4p	fa4c	fa4u	fullhgroup	mhgroup	uhgroup	phgroup	hgcc	cc	hgfa	ccfa	adduct	mz_theoretical	ppm	set0	set1	set2	screen	exp_date	domain	lit	lcb_pref	manual_id0	comment	manual_id1	manual_id2	invivo_585_681
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PC			23.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC	unknown	PC	PC	PC(23:5)	23:5	NA	NA	[M+H]+	598.35033109979	-43.109812332837365	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PI	Lyso	O	18.0	3.0	O	18.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PI-O	unknown	Lyso-PI-O	PI	Lyso-PI(O-18:3)	18:3	Lyso-PI(O-18:3)	18:3	[M+NH4]+	598.3350749426706	-17.613230119742198	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	Cer		d	21.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	SHex-dCer	unknown	SHex-dCer	Cer	SHex-Cer(d21:1)	21:1	NA	NA	[M+H]+	598.32555846677	-1.7083299359894641	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PE			24.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(24:2)	24:2	NA	NA	[M+Na]+	598.3479247020907	-39.088249191139504	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PE			26.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(26:5)	26:5	NA	NA	[M+H]+	598.35033109979	-43.109812332837365	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	Cer		DH	21.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	SHex-DHCer	unknown	SHex-DHCer	Cer	SHex-Cer(DH21:1)	21:1	NA	NA	[M+H]+	598.3255591012299	-1.709390326751896	False	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	BMP			22.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	BMP	unknown	BMP	BMP	BMP(22:1)	22:1	NA	NA	[M+NH4]+	598.3714604526107	-78.41972153587903	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PC			21.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC	unknown	PC	PC	PC(21:2)	21:2	NA	NA	[M+Na]+	598.3479247020907	-39.088249191139504	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PA			28.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PA	unknown	PA	PA	PA(28:6)	28:6	NA	NA	[M+NH4]+	598.3503310853707	-43.10978823554799	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	1	16	598.3319	598.324536329307	12000000	III.2	unknown	4.83	4.8562088	3.66	5.8	PG			22.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PG	unknown	PG	PG	PG(22:1)	22:1	NA	NA	[M+NH4]+	598.3714604526107	-78.41972153587903	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Sulfohexosyl ceramide (d21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		[M+H]+: Sulfohexosyl ceramide (d*21:1); Phosphatidylcholine (23:5); Phosphatidylethanolamine (26:5) /// [M+NH4]+: Phosphatidylglycerol (22:1); Bismonoacylglycerolphosphate (22:1); Phosphatidate (28:6); Lysophosphatidylinositol (O-18:3) /// [M+Na]+: Phosphatidylethanolamine (24:2); Phosphatidylcholine (21:2)		NaN
BNIP2	pos	2	17	1020.7807	1020.76813725193	10000000	III.2	unknown	6.9	6.8496031	6.6	7.57	PS			53.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PS	unknown	PS	PS	PS(53:5)	53:5	NA	NA	[M+H]+	1020.7627120800299	5.314821785636743	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylserine (53:5) /// [M+Na]+: Phosphatidylethanolamine (O-56:8)		[M+H]+: Phosphatidylserine (53:5) /// [M+Na]+: Phosphatidylethanolamine (O-56:8)		NaN
BNIP2	pos	2	17	1020.7807	1020.76813725193	10000000	III.2	unknown	6.9	6.8496031	6.6	7.57	PE		O	56.0	8.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE-O	unknown	PE-O	PE	PE(O-56:8)	56:8	NA	NA	[M+Na]+	1020.7755367020908	-7.248851382782076	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylserine (53:5) /// [M+Na]+: Phosphatidylethanolamine (O-56:8)		[M+H]+: Phosphatidylserine (53:5) /// [M+Na]+: Phosphatidylethanolamine (O-56:8)		NaN
BNIP2	pos	3	18	492.4082	492.402139932283	9200000	III.2	unknown	6.61	6.6485899	2.15	11.61	Cer		d	28.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-OH	unknown	dCer-OH	Cer	Cer(d28:1-OH)	28:1	NA	NA	[M+Na]+	492.4023299569908	-0.38591350255450746	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+Na]+: Ceramide (t28:1); Ceramide (d28:1-OH)		[M+Na]+: Ceramide (t*28:1)		NaN
BNIP2	pos	3	18	492.4082	492.402139932283	9200000	III.2	unknown	6.61	6.6485899	2.15	11.61	Cer		DH	28.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	unknown	DHCer-OH	Cer	Cer(DH28:1-OH)	28:1	NA	NA	[M+Na]+	492.4023299569908	-0.38591350255450746	False	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+Na]+: Ceramide (t28:1); Ceramide (d28:1-OH)		[M+Na]+: Ceramide (t*28:1)		NaN
BNIP2	pos	3	18	492.4082	492.402139932283	9200000	III.2	unknown	6.61	6.6485899	2.15	11.61	Cer		t	28.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	unknown	tCer	Cer	Cer(t28:1)	28:1	NA	NA	[M+Na]+	492.4023297020908	-0.3853958366670926	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+Na]+: Ceramide (t28:1); Ceramide (d28:1-OH)		[M+Na]+: Ceramide (t*28:1)		NaN
BNIP2	pos	4	19	556.2837	556.276853816504	8400000	III.5	unknown	4.48	4.4774404	1.17	5.67	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	unknown		unknown		NaN
BNIP2	pos	5	20	1006.8017	1006.78930929148	7700000	III.2	unknown	8.75	8.6869839	8.48	9.51	PS		O	53.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PS-O	unknown	PS-O	PS	PS(O-53:5)	53:5	NA	NA	[M+H]+	1006.78346046677	5.80941676109469	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylserine (O-53:5)		[M+H]+: Phosphatidylserine (O-53:5)		NaN
BNIP2	pos	6	21	997.705	997.692721244565	4100000	III.2	unknown	6.88	6.8750717	6.6	7.24	PGP			46.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PGP	unknown	PGP	PGP	PGP(46:1)	46:1	NA	NA	[M+H]+	997.6868438025899	5.891068937653209	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylglycerophosphate (46:1)		[M+H]+: Phosphatidylglycerophosphate (46:1)		NaN
BNIP2	pos	7	22	983.7244	983.712293303809	3000000	III.2	unknown	8.76	8.7262088	8.44	9.14	PC			50.0	10.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC	unknown	PC	PC	PC(50:10)	50:10	NA	NA	[M+NH4]+	983.7211816057908	-9.035387412566322	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d42:5); Dihexosyl ceramide (DH42:5)		[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d*42:5)		NaN
BNIP2	pos	7	22	983.7244	983.712293303809	3000000	III.2	unknown	8.76	8.7262088	8.44	9.14	Cer		d	42.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex2-dCer	unknown	Hex2-dCer	Cer	Hex2-Cer(d42:5)	42:5	NA	NA	[M+NH4]+	983.7141675533308	-1.9052785692773535	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d42:5); Dihexosyl ceramide (DH42:5)		[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d*42:5)		NaN
BNIP2	pos	7	22	983.7244	983.712293303809	3000000	III.2	unknown	8.76	8.7262088	8.44	9.14	Cer		DH	42.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex2-DHCer	unknown	Hex2-DHCer	Cer	Hex2-Cer(DH42:5)	42:5	NA	NA	[M+NH4]+	983.7141676705307	-1.9053977093374788	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d42:5); Dihexosyl ceramide (DH42:5)		[M+NH4]+: Phosphatidylcholine (50:10); Dihexosyl ceramide (d*42:5)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	Cer		DH	52.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-PE	unknown	DHCer-PE	Cer	Cer-PE(DH52:5)	52:5	NA	NA	[M+NH4]+	922.7735515330908	-3.1515978757632572	False	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	SM		DH	49.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHSM	unknown	DHSM	SM	SM(DH49:5)	49:5	NA	NA	[M+NH4]+	922.7735515330908	-3.1515978757632572	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	Cer		d	52.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-PE	unknown	dCer-PE	Cer	Cer-PE(d52:5)	52:5	NA	NA	[M+NH4]+	922.7735515330908	-3.1515978757632572	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	PE		O	50.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE-O	unknown	PE-O	PE	PE(O-50:4)	50:4	NA	NA	[M+H]+	922.7623424667701	8.995658767012863	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	SM		d	49.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dSM	unknown	dSM	SM	SM(d49:5)	49:5	NA	NA	[M+NH4]+	922.7735515330908	-3.1515978757632572	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	PC		O	47.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC-O	unknown	PC-O	PC	PC(O-47:4)	47:4	NA	NA	[M+H]+	922.7623424667701	8.995658767012863	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	PA		O	52.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PA-O	unknown	PA-O	PA	PA(O-52:5)	52:5	NA	NA	[M+NH4]+	922.7623415533308	8.996648672506224	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	Cer		t	47.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-tCer	unknown	Hex-tCer	Cer	Hex-Cer(t47:0)	47:0	NA	NA	[M+Na]+	922.7681547020908	2.696906934294657	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	8	23	922.782	922.770643321926	2200000	III.2	unknown	13.9	13.922818	13.59	14.07	Cer		DH	47.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-DHCer-OH	unknown	Hex-DHCer-OH	Cer	Hex-Cer(DH47:0-OH)	47:0	NA	NA	[M+Na]+	922.7681546654908	2.6969465976683846	False	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d52:5); Sphingomyelin (d49:5); Sphingomyelin (DH49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0)		[M+H]+: Phosphatidylethanolamine (O-50:4); Phosphatidylcholine (O-47:4) /// [M+NH4]+: Ceramide phosphoethanolamine (d*52:5); Sphingomyelin (d*49:5); Phosphatidate (O-52:5) /// [M+Na]+: Hexosyl ceramide (t47:0); Hexosyl ceramide (DH47:0-OH)		NaN
BNIP2	pos	9	24	441.303	441.297568883979	2100000	III.5	unknown	6.64	6.6109902	6.12	9.87	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	unknown		unknown		NaN
BNIP2	pos	10	25	964.7899	964.778026330701	1900000	III.2	unknown	12.08	12.113791	10.72	16.91	PE			50.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(50:1)	50:1	NA	NA	[M+Na]+	964.7704771416708	7.824854936047205	True	True	False	A	2015-07-04	CRAL-TRIO	False	False	[M+H]+: Phosphatidylethanolamine (52:4); Phosphatidylcholine (49:4) /// [M+NH4]+: Ceramide phosphoethanolamine (t54:6); Phosphatidate (54:5); Sphingomyelin (t51:6); Sphingomyelin (d51:6-OH) /// [M+Na]+: Phosphatidylethanolamine (50:1); Phosphatidylcholine (47:1)		[M+H]+: Phosphatidylethanolamine (52:4); Phosphatidylcholine (49:4) /// [M+NH4]+: Ceramide phosphoethanolamine (t*54:6); Phosphatidate (54:5); Sphingomyelin (t*51:6) /// [M+Na]+: Phosphatidylethanolamine (50:1); Phosphatidylcholine (47:1)		NaN
